node_index,node_label,n_voxel,node_source
382,17Networks_RH_SalVentAttnB_PFClv_1,1278,Schaefer500
383,17Networks_RH_SalVentAttnB_Ins_1,1583,Schaefer500
384,17Networks_RH_SalVentAttnB_Ins_2,2294,Schaefer500
385,17Networks_RH_SalVentAttnB_Ins_3,1536,Schaefer500
386,17Networks_RH_SalVentAttnB_Ins_4,2739,Schaefer500
387,17Networks_RH_SalVentAttnB_PFCmp_1,3240,Schaefer500
388,17Networks_RH_SalVentAttnB_PFCmp_2,2333,Schaefer500
389,17Networks_RH_SalVentAttnB_PFCmp_3,915,Schaefer500
390,17Networks_RH_SalVentAttnB_Cinga_1,930,Schaefer500
391,17Networks_RH_LimbicB_OFC_1,1678,Schaefer500
392,17Networks_RH_LimbicB_OFC_2,2035,Schaefer500
393,17Networks_RH_LimbicB_OFC_3,2336,Schaefer500
394,17Networks_RH_LimbicB_OFC_4,3159,Schaefer500
395,17Networks_RH_LimbicB_OFC_5,2771,Schaefer500
396,17Networks_RH_LimbicB_OFC_6,1680,Schaefer500
397,17Networks_RH_LimbicB_OFC_7,2892,Schaefer500
398,17Networks_RH_LimbicA_TempPole_1,4657,Schaefer500
399,17Networks_RH_LimbicA_TempPole_2,2951,Schaefer500
400,17Networks_RH_LimbicA_TempPole_3,2601,Schaefer500
401,17Networks_RH_LimbicA_TempPole_4,2801,Schaefer500
402,17Networks_RH_LimbicA_TempPole_5,2998,Schaefer500
403,17Networks_RH_LimbicA_TempPole_6,3290,Schaefer500
404,17Networks_RH_LimbicA_TempPole_7,2385,Schaefer500
405,17Networks_RH_LimbicA_TempPole_8,1767,Schaefer500
406,17Networks_RH_LimbicA_TempPole_9,2424,Schaefer500
407,17Networks_RH_ContA_IPS_1,2908,Schaefer500
408,17Networks_RH_ContA_IPS_2,1200,Schaefer500
409,17Networks_RH_ContA_IPS_3,1156,Schaefer500
410,17Networks_RH_ContA_IPS_4,2140,Schaefer500
411,17Networks_RH_ContA_PFCd_1,2082,Schaefer500
412,17Networks_RH_ContA_PFCl_1,2576,Schaefer500
